order_id,customer_id,product_id,category,amount,order_date,returned,total_amount
O108471,C15811,P224608,Home,21,20-04-2024,No,60
O108472,C15606,P208324,Grocery,3,09-12-2023,No,3
O108473,C13956,P211159,Toys,3,13-11-2023,No,3
O108474,C10171,P234494,Sports,23,20-12-2023,No,21
O108475,C10273,P240985,Fashion,37,11-10-2024,No,37
O108476,C12306,P232107,Sports,34,24-02-2025,No,34
O108477,C11158,P235416,Home,147,27-09-2024,No,147
O108478,C11706,P231835,Beauty,4,26-07-2024,No,4
O108479,C17889,P245600,Home,266,16-01-2025,No,759
O108480,C11771,P209453,Beauty,31,18-07-2025,No,29
O108481,C10421,P234833,Grocery,47,20-02-2024,No,47
O108482,C15540,P227921,Fashion,155,26-01-2025,No,155
O108483,C11209,P200933,Fashion,63,26-03-2024,No,63
O108484,C16507,P231008,Home,33,17-04-2024,No,28
O108485,C17774,P201050,Beauty,9,31-08-2024,No,18
O108486,C16521,P225392,Electronics,156,12-02-2024,No,265
O108487,C17690,P232177,Toys,13,05-08-2024,Yes,26
O108488,C14675,P239884,Home,121,25-12-2024,No,243
O108489,C10890,P222851,Home,161,09-10-2023,No,137
O108490,C14817,P211106,Sports,18,17-10-2024,No,67
O108491,C13267,P206878,Toys,21,12-02-2025,No,21
O108492,C14976,P200792,Grocery,2,26-07-2025,No,2
O108493,C15217,P211367,Electronics,620,18-06-2025,No,620
O108494,C16748,P238731,Fashion,7,04-08-2024,No,7
O108495,C16103,P209547,Electronics,211,31-05-2025,Yes,211
O108496,C16165,P234153,Grocery,8,02-01-2025,No,7
O108497,C11473,P228568,Beauty,24,24-07-2024,No,24
O108498,C13243,P242331,Toys,4,30-06-2024,No,4
O108499,C14478,P224307,Grocery,37,22-07-2025,No,183
O108500,C12181,P204138,Beauty,15,26-05-2025,No,15
O108501,C11449,P247112,Electronics,214,21-02-2025,No,214
O108502,C13096,P207693,Home,47,07-09-2025,No,47
O108503,C16646,P211394,Electronics,543,27-12-2023,No,516
O108504,C13256,P223876,Toys,2,26-11-2024,No,2
O108505,C13156,P239095,Electronics,86,21-08-2025,No,164
O108506,C11590,P203353,Beauty,19,01-09-2024,No,16
O108507,C15882,P246132,Electronics,1172,09-02-2024,No,4687
O108508,C14239,P215205,Electronics,62,15-03-2024,No,53
O108509,C15982,P204628,Fashion,8,11-09-2025,No,15
O108510,C13981,P229990,Beauty,34,05-10-2024,No,30
O108511,C15798,P238095,Electronics,482,13-08-2024,No,434
O108512,C11435,P227623,Beauty,59,12-03-2025,No,59
O108513,C10223,P247049,Sports,95,04-12-2023,No,449
O108514,C10219,P221433,Grocery,8,18-10-2024,No,8
O108515,C14274,P249220,Grocery,9,24-10-2024,No,6
O108516,C11654,P210058,Beauty,17,25-10-2023,No,16
O108517,C14528,P226524,Toys,73,11-11-2024,No,140
O108518,C10264,P212093,Home,73,23-04-2025,No,51
O108519,C10953,P216684,Beauty,5,10-02-2025,No,5
O108520,C14524,P228698,Home,55,03-09-2024,No,50
O108521,C13733,P248755,Fashion,163,05-07-2024,No,163
O108522,C16559,P218984,Sports,65,10-12-2024,No,65
O108523,C17620,P214907,Fashion,24,24-07-2025,No,23
O108524,C12774,P212921,Home,59,11-06-2025,Yes,59
O108525,C16340,P220402,Home,11,03-12-2023,No,11
O108526,C15673,P246794,Toys,22,16-05-2024,No,22
O108527,C13124,P203082,Electronics,469,15-11-2024,No,469
O108528,C10479,P207074,Home,67,13-02-2024,No,64
O108529,C13514,P229330,Grocery,28,12-01-2024,No,27
O108530,C11353,P217623,Electronics,491,02-12-2024,No,491
O108531,C13322,P243328,Grocery,13,09-02-2025,No,13
O108532,C13878,P200459,Grocery,17,24-10-2024,No,14
O108533,C10889,P202801,Home,203,27-03-2025,No,203
O108534,C13854,P228831,Sports,84,20-12-2023,No,167
O108535,C10924,P216847,Grocery,8,30-09-2023,No,7
O108536,C12170,P200997,Beauty,6,19-04-2024,No,17
O108537,C11902,P222025,Electronics,219,26-05-2024,No,175
O108538,C15506,P232379,Toys,18,29-09-2023,No,45
O108539,C15458,P206384,Electronics,1010,02-06-2025,No,3030
O108540,C14873,P213223,Fashion,13,29-10-2024,No,13
O108541,C12395,P248067,Toys,30,14-03-2025,No,30
O108542,C10028,P211198,Fashion,19,02-07-2024,No,17
O108543,C17118,P234446,Sports,319,24-12-2024,No,319
O108544,C10034,P233632,Home,129,10-04-2024,No,129
O108545,C13589,P209382,Sports,66,19-05-2025,No,66
O108546,C15515,P224120,Fashion,26,07-09-2025,Yes,26
O108547,C12670,P235465,Home,40,03-03-2025,No,75
O108548,C13365,P226950,Fashion,67,26-02-2025,No,200
O108549,C10588,P244875,Fashion,55,03-07-2025,No,55
O108550,C17516,P229968,Fashion,114,12-03-2025,No,114
O108551,C13218,P202926,Fashion,50,24-12-2023,No,50
O108552,C13138,P215735,Grocery,3,16-08-2025,No,3
O108553,C10903,P214223,Beauty,31,30-04-2024,No,30
O108554,C16663,P240310,Home,288,10-03-2024,No,288
O108555,C14086,P237197,Home,623,31-07-2024,No,1245
O108556,C12169,P215362,Grocery,16,24-03-2024,No,32
O108557,C10339,P246699,Sports,44,22-06-2024,No,87
O108558,C14270,P239986,Sports,92,22-04-2025,No,92
O108559,C16019,P223409,Fashion,41,04-09-2025,No,37
O108560,C11714,P202397,Home,104,03-06-2024,No,89
O108561,C14692,P214451,Fashion,9,28-05-2024,No,27
O108562,C14546,P205814,Sports,31,08-10-2024,No,28
O108563,C10556,P222888,Fashion,42,09-08-2024,No,42
O108564,C15255,P207522,Sports,167,30-11-2023,No,117
O108565,C13087,P222169,Fashion,15,11-05-2024,No,15
O108566,C15452,P220382,Home,34,14-02-2025,No,168
O108567,C13266,P215588,Home,198,11-04-2025,No,396
O108568,C13567,P245127,Electronics,431,01-01-2024,No,431
O108569,C12056,P215762,Electronics,266,18-03-2025,No,531
O108570,C13899,P215577,Fashion,8,30-07-2024,No,8
O108571,C16477,P220931,Beauty,19,29-12-2024,No,19
O108572,C17500,P209970,Sports,187,29-11-2024,No,533
O108573,C11016,P239278,Home,11,24-05-2025,No,31
O108574,C16470,P220045,Home,24,24-05-2024,No,49
O108575,C12062,P247773,Beauty,44,29-10-2024,No,207
O108576,C10838,P215919,Home,108,21-02-2025,No,108
O108577,C11637,P244329,Electronics,403,11-02-2024,No,403
O108578,C14321,P227671,Home,190,14-02-2025,No,190
O108579,C13496,P210349,Fashion,23,14-02-2025,Yes,23
O108580,C11813,P249203,Beauty,12,01-02-2025,No,10
O108581,C13479,P206058,Sports,40,16-08-2025,No,40
O108582,C16256,P244321,Beauty,7,07-06-2025,No,7
O108583,C16116,P203515,Fashion,23,30-12-2024,No,23
O108584,C11451,P203330,Fashion,155,25-12-2023,No,140
O108585,C16144,P234442,Electronics,79,13-03-2025,Yes,79
O108586,C12313,P243825,Home,46,16-10-2024,No,44
O108587,C11514,P217745,Home,60,04-11-2023,No,54
O108588,C11231,P208978,Fashion,13,12-12-2024,No,66
O108589,C11645,P216939,Toys,4,18-02-2025,No,7
O108590,C15831,P215264,Home,33,19-04-2025,No,100
O108591,C12999,P226615,Sports,84,20-01-2025,No,67
O108592,C13440,P232165,Sports,99,17-05-2024,No,70
O108593,C14056,P247362,Beauty,9,23-10-2024,No,8
O108594,C10305,P242722,Grocery,10,20-02-2024,No,10
O108595,C16155,P234880,Electronics,52,08-01-2024,No,52
O108596,C17512,P218594,Electronics,349,18-07-2024,No,349
O108597,C13536,P215523,Sports,10,25-08-2024,No,10
O108598,C11723,P201701,Fashion,56,16-04-2024,No,56
O108599,C11689,P232758,Grocery,10,02-06-2024,No,19
O108600,C11517,P235480,Fashion,11,02-11-2024,Yes,10
O108601,C15487,P226983,Fashion,10,26-09-2023,Yes,9
O108602,C13917,P235084,Beauty,3,05-01-2024,No,3
O108603,C17080,P247427,Fashion,44,14-02-2024,No,44
O108604,C10419,P239237,Fashion,86,26-07-2024,No,77
O108605,C12936,P234378,Grocery,27,17-09-2023,No,23
O108606,C13862,P220736,Electronics,324,16-06-2025,No,324
O108607,C16314,P206343,Beauty,56,04-04-2024,No,51
O108608,C14229,P215797,Fashion,102,17-09-2024,No,87
O108609,C16126,P242087,Fashion,64,01-03-2024,No,64
O108610,C17108,P221875,Fashion,27,24-01-2025,No,27
O108611,C11450,P241864,Electronics,621,16-09-2023,No,1862
O108612,C13096,P241123,Electronics,212,11-08-2025,No,190
O108613,C15649,P209328,Grocery,8,04-12-2024,Yes,7
O108614,C13261,P237478,Sports,121,28-11-2024,No,413
O108615,C11164,P202025,Toys,54,09-04-2025,No,48
O108616,C17722,P200105,Electronics,275,07-04-2024,No,275
O108617,C11869,P229370,Electronics,113,12-08-2025,No,113
O108618,C11819,P220843,Beauty,7,06-02-2025,No,20
O108619,C12705,P219476,Sports,45,23-12-2024,No,182
O108620,C17482,P242981,Home,91,10-11-2024,No,91
O108621,C13515,P242112,Home,57,31-12-2023,No,170
O108622,C11342,P248610,Home,174,06-12-2023,No,174
O108623,C15560,P200698,Electronics,304,04-07-2024,No,304
O108624,C17259,P228443,Sports,61,16-05-2024,No,117
O108625,C12226,P244230,Fashion,17,18-10-2023,No,16
O108626,C11079,P241706,Fashion,51,02-06-2025,No,101
O108627,C15274,P238839,Sports,120,24-05-2024,No,120
O108628,C15791,P222123,Electronics,548,18-10-2024,No,1645
O108629,C14206,P241920,Toys,94,18-06-2025,No,90
O108630,C16280,P219875,Grocery,4,15-02-2024,No,4
O108631,C16375,P203297,Electronics,55,07-10-2024,No,104
O108632,C17135,P200208,Beauty,20,20-03-2024,No,72
O108633,C14563,P219700,Home,349,20-03-2025,No,332
O108634,C12779,P221791,Electronics,143,29-07-2024,No,429
O108635,C12528,P207233,Sports,149,24-09-2024,No,134
O108636,C17235,P201891,Beauty,12,13-02-2025,No,37
O108637,C10813,P247594,Sports,59,30-05-2024,No,59
O108638,C15368,P236274,Toys,60,16-10-2023,No,60
O108639,C15089,P202039,Fashion,35,10-11-2023,No,35
O108640,C12031,P219673,Sports,137,07-08-2025,No,130
O108641,C10322,P242412,Sports,88,04-10-2024,No,75
O108642,C12969,P239413,Electronics,519,03-01-2024,Yes,519
O108643,C10903,P228436,Grocery,6,11-10-2023,No,12
O108644,C11541,P234385,Fashion,108,13-10-2024,No,108
O108645,C16095,P208186,Sports,88,06-05-2025,No,88
O108646,C15911,P200434,Sports,46,28-07-2025,No,93
O108647,C13503,P210519,Home,15,18-02-2024,No,61
O108648,C17654,P218030,Electronics,54,05-11-2023,No,54
O108649,C12653,P211355,Fashion,26,14-06-2025,No,85
O108650,C12476,P214328,Fashion,17,05-09-2025,No,16
O108651,C13340,P205258,Home,17,21-01-2025,No,16
O108652,C17876,P245722,Fashion,45,27-08-2024,No,45
O108653,C17704,P207190,Beauty,113,11-01-2024,No,113
O108654,C14243,P222479,Fashion,32,22-07-2024,Yes,27
O108655,C11141,P220827,Electronics,311,02-03-2024,No,311
O108656,C10849,P248364,Home,43,07-09-2025,No,85
O108657,C10366,P245238,Beauty,9,17-05-2025,No,9
O108658,C12897,P210747,Toys,10,18-11-2023,Yes,19
O108659,C11089,P230917,Electronics,636,04-11-2024,No,636
O108660,C14041,P230377,Fashion,164,12-07-2024,No,164
O108661,C12038,P244956,Grocery,19,08-05-2025,No,19
O108662,C12860,P240481,Fashion,6,01-05-2025,Yes,24
O108663,C17537,P233148,Toys,13,20-11-2023,No,13
O108664,C14270,P241784,Home,82,11-02-2025,No,82
O108665,C11854,P223557,Electronics,939,17-12-2023,No,2818
O108666,C14683,P244335,Sports,145,25-03-2024,No,434
O108667,C10494,P234405,Grocery,18,19-12-2024,No,14
O108668,C17116,P212479,Grocery,12,16-02-2024,No,60
O108669,C15233,P223927,Sports,112,05-11-2023,No,101
O108670,C13182,P233292,Home,168,02-06-2025,No,168
O108671,C11784,P219491,Fashion,45,19-01-2024,No,40
O108672,C13510,P201093,Fashion,97,26-10-2024,No,97
O108673,C13786,P231008,Fashion,7,06-02-2025,No,34
O108674,C15266,P200104,Grocery,38,28-09-2023,No,38
O108675,C14130,P218123,Fashion,78,03-05-2025,No,74
O108676,C10998,P226936,Home,109,26-07-2024,No,491
O108677,C15428,P218060,Home,269,24-05-2025,No,269
O108678,C16681,P224288,Home,242,05-02-2024,No,218
O108679,C16893,P243314,Electronics,227,08-02-2024,No,193
O108680,C15133,P224411,Fashion,95,26-05-2024,No,171
O108681,C14469,P237684,Home,37,30-10-2024,No,34
O108682,C16700,P245091,Toys,14,25-06-2024,No,14
O108683,C11451,P213336,Beauty,9,12-01-2024,No,9
O108684,C11751,P237924,Home,27,29-12-2023,No,23
O108685,C12280,P211626,Sports,231,14-05-2024,No,231
O108686,C14800,P203501,Sports,55,07-02-2025,No,99
O108687,C14658,P216850,Fashion,62,25-07-2024,No,56
O108688,C17082,P235712,Electronics,203,15-05-2025,No,203
O108689,C12934,P220678,Toys,17,19-01-2024,No,17
O108690,C16869,P215905,Beauty,13,07-07-2025,No,34
O108691,C13734,P201591,Electronics,491,31-01-2024,Yes,491
O108692,C17607,P213522,Fashion,81,18-07-2024,No,113
O108693,C17669,P216153,Toys,13,18-10-2024,Yes,12
O108694,C13346,P236840,Sports,203,29-03-2024,No,406
O108695,C11873,P203572,Grocery,7,04-03-2025,No,7
O108696,C16219,P238746,Home,199,15-09-2024,No,179
O108697,C14534,P233061,Electronics,391,08-11-2023,No,391
O108698,C13803,P225497,Sports,70,28-08-2025,No,349
O108699,C15979,P222242,Fashion,113,01-06-2024,No,113
O108700,C11979,P201338,Fashion,47,20-11-2023,No,140
O108701,C10698,P216151,Fashion,95,05-01-2025,No,95
O108702,C11312,P226990,Fashion,70,23-03-2024,No,70
O108703,C12962,P215380,Toys,17,04-06-2025,Yes,15
O108704,C15659,P231035,Beauty,13,05-01-2024,No,48
O108705,C12938,P245813,Electronics,1031,09-01-2025,No,1031
O108706,C14787,P226117,Beauty,4,08-05-2024,No,4
O108707,C12300,P202498,Beauty,58,16-09-2024,No,55
O108708,C13197,P247881,Grocery,10,11-01-2024,No,52
O108709,C15296,P225483,Toys,29,25-02-2025,No,28
O108710,C17204,P205728,Electronics,182,07-03-2024,No,729
O108711,C16553,P218877,Toys,12,02-03-2025,No,10
O108712,C15730,P226703,Electronics,119,18-08-2024,No,119
O108713,C15729,P203088,Electronics,1053,16-10-2024,No,1000
O108714,C10126,P239049,Electronics,64,19-11-2024,Yes,58
O108715,C15602,P223179,Fashion,29,15-01-2024,No,29
O108716,C11191,P247954,Toys,10,27-12-2024,No,20
O108717,C12639,P222011,Sports,175,11-10-2023,No,166
O108718,C14389,P212839,Sports,78,18-02-2025,No,78
O108719,C13916,P223625,Grocery,3,22-12-2023,No,2
O108720,C17805,P218481,Home,104,16-03-2024,No,197
O108721,C11366,P231753,Electronics,137,07-11-2023,No,137
O108722,C11019,P219558,Beauty,3,26-11-2024,No,3
O108723,C16453,P216771,Toys,17,29-07-2025,No,30
O108724,C16805,P231104,Grocery,7,05-08-2025,No,6
O108725,C16671,P233066,Home,46,07-12-2023,No,37
O108726,C16683,P244420,Toys,6,16-10-2024,No,6
O108727,C14079,P204061,Toys,14,18-05-2024,No,14
O108728,C14514,P233241,Electronics,712,11-12-2023,No,570
O108729,C14539,P216161,Beauty,38,01-06-2025,No,36
O108730,C10684,P205057,Electronics,52,09-10-2024,No,88
O108731,C13629,P245847,Home,183,08-09-2024,No,183
O108732,C12887,P244173,Toys,3,08-07-2024,No,3
O108733,C16379,P248936,Toys,18,12-01-2024,No,35
O108734,C11462,P205289,Beauty,40,11-04-2025,No,38
O108735,C14086,P241408,Toys,14,23-12-2023,No,13
O108736,C12261,P202221,Electronics,204,12-03-2024,No,183
O108737,C14180,P242942,Fashion,143,15-05-2024,No,429
O108738,C12841,P221635,Fashion,6,03-12-2024,No,5
O108739,C11767,P219026,Toys,4,16-02-2024,No,8
O108740,C14180,P207075,Grocery,28,21-03-2024,No,25
O108741,C16040,P222378,Beauty,56,04-09-2024,No,56
O108742,C13560,P235084,Grocery,7,26-03-2024,No,7
O108743,C12112,P213681,Sports,86,10-07-2025,No,86
O108744,C15765,P247721,Beauty,7,02-12-2024,No,7
O108745,C14758,P231584,Beauty,56,19-07-2025,No,56
O108746,C10626,P231245,Toys,14,14-01-2025,No,13
O108747,C14159,P204983,Electronics,320,01-01-2024,No,320
O108748,C13414,P232249,Electronics,91,19-10-2023,No,91
O108749,C17082,P231391,Fashion,52,02-05-2024,No,260
O108750,C15014,P230897,Grocery,17,19-03-2024,No,50
O108751,C11375,P240602,Grocery,6,05-10-2024,No,5
O108752,C11181,P220002,Fashion,116,22-01-2024,No,99
O108753,C15708,P210498,Grocery,4,28-07-2024,No,7
O108754,C10490,P249411,Beauty,59,24-08-2024,No,59
O108755,C13729,P203206,Home,170,04-09-2024,No,136
O108756,C15974,P248588,Toys,37,04-10-2023,No,33
O108757,C13534,P242472,Beauty,32,19-04-2024,No,65
O108758,C13296,P212930,Home,84,27-07-2024,No,71
O108759,C11940,P210320,Electronics,181,21-03-2025,No,181
O108760,C14408,P228014,Electronics,480,06-04-2025,No,480
O108761,C16758,P237946,Beauty,12,19-01-2025,No,20
O108762,C15014,P231817,Electronics,71,10-01-2024,No,60
O108763,C11882,P238126,Sports,38,29-04-2024,No,114
O108764,C14908,P226752,Beauty,37,15-01-2025,No,36
O108765,C12987,P204507,Home,218,31-10-2024,No,218
O108766,C15585,P223925,Sports,42,30-03-2025,No,113
O108767,C13159,P236276,Grocery,6,06-11-2024,No,6
O108768,C15422,P223689,Fashion,44,16-10-2023,No,44
O108769,C14775,P245670,Beauty,10,28-12-2024,No,20
O108770,C14530,P215238,Toys,20,06-04-2024,No,69
O108771,C10681,P224807,Electronics,158,17-12-2024,Yes,142
O108772,C15254,P239522,Fashion,11,27-05-2025,No,10
O108773,C11073,P208921,Beauty,7,11-02-2025,No,7
O108774,C15551,P211204,Beauty,10,23-01-2024,No,27
O108775,C12387,P238284,Electronics,110,19-03-2024,No,110
O108776,C12394,P238567,Home,492,01-02-2024,Yes,492
O108777,C12693,P235697,Home,151,16-04-2024,No,144
O108778,C11370,P246653,Home,36,06-08-2025,No,65
O108779,C14744,P224893,Sports,64,14-10-2023,No,116
O108780,C14340,P201530,Toys,8,13-07-2024,No,7
O108781,C12156,P231241,Home,162,10-03-2024,No,486
O108782,C17992,P224297,Home,276,21-08-2025,No,276
O108783,C17966,P209302,Sports,60,12-07-2024,No,51
O108784,C12580,P248906,Beauty,17,01-08-2024,No,15
O108785,C17257,P200715,Toys,12,02-06-2024,No,12
O108786,C14391,P209533,Home,89,23-09-2024,No,89
O108787,C12159,P240295,Beauty,4,11-01-2025,No,4
O108788,C17980,P207223,Electronics,342,23-10-2024,No,684
O108789,C15708,P213421,Toys,62,03-02-2025,No,56
O108790,C13248,P227696,Home,213,19-08-2024,Yes,202
O108791,C16486,P214066,Sports,204,09-03-2024,No,409
O108792,C13731,P244047,Home,44,03-07-2024,No,42
O108793,C16244,P221576,Electronics,354,29-01-2024,No,354
O108794,C13829,P216585,Home,304,19-10-2023,No,608
O108795,C16772,P202140,Electronics,73,17-08-2025,No,69
O108796,C11627,P242016,Home,286,09-11-2023,No,286
O108797,C13472,P236439,Fashion,8,02-05-2025,No,8
O108798,C10027,P241378,Fashion,206,07-01-2024,No,195
O108799,C17080,P207370,Electronics,78,18-02-2025,No,78
O108800,C11985,P229516,Sports,55,23-09-2023,No,220
O108801,C15656,P212022,Sports,16,22-05-2024,Yes,16
O108802,C14153,P218328,Fashion,8,31-10-2024,No,8
O108803,C11521,P202929,Home,275,20-02-2025,No,275
O108804,C10296,P243727,Home,19,12-09-2024,No,19
O108805,C12181,P203383,Fashion,82,17-04-2024,No,82
O108806,C13402,P249545,Fashion,122,12-04-2024,No,116
O108807,C12296,P227432,Fashion,139,28-04-2025,No,397
O108808,C17164,P211111,Toys,41,05-09-2024,No,41
O108809,C12597,P248338,Toys,63,27-03-2025,No,63
O108810,C10901,P239778,Home,17,23-05-2024,No,51
O108811,C16060,P231899,Sports,569,04-08-2025,No,569
O108812,C11098,P223161,Home,13,12-12-2023,No,13
O108813,C11677,P208823,Electronics,109,05-12-2024,No,109
O108814,C12881,P227432,Toys,4,16-02-2025,No,4
O108815,C15287,P233089,Fashion,72,22-11-2024,No,72
O108816,C14866,P221053,Sports,19,16-05-2025,No,19
O108817,C15622,P217447,Beauty,11,25-06-2024,No,11
O108818,C11378,P224305,Sports,110,24-03-2025,No,330
O108819,C11248,P203111,Home,101,17-03-2024,No,272
O108820,C13735,P227493,Sports,24,13-03-2025,No,44
O108821,C15650,P210985,Electronics,290,08-04-2024,No,246
O108822,C14241,P203086,Electronics,185,28-04-2025,No,176
O108823,C16079,P246203,Grocery,13,02-08-2024,No,13
O108824,C11264,P244930,Sports,86,04-10-2024,No,86
O108825,C11907,P223464,Toys,92,07-10-2024,No,92
O108826,C17036,P241918,Home,272,20-11-2024,No,272
O108827,C16487,P236911,Home,10,19-12-2024,No,10
O108828,C15868,P206332,Beauty,8,12-04-2024,No,15
O108829,C11058,P239215,Fashion,125,27-10-2024,No,100
O108830,C12749,P242542,Sports,86,06-03-2025,No,86
O108831,C12048,P240631,Toys,30,31-12-2023,No,30
O108832,C16115,P203176,Grocery,10,09-01-2024,No,10
O108833,C14248,P202416,Home,213,20-03-2024,No,213
O108834,C12476,P240436,Home,29,30-05-2025,No,27
O108835,C14016,P208651,Toys,28,02-03-2025,No,27
O108836,C14603,P210486,Sports,210,17-05-2024,No,210
O108837,C13197,P218695,Toys,8,21-06-2024,No,8
O108838,C14586,P201229,Sports,55,24-07-2024,Yes,47
O108839,C13553,P201530,Grocery,13,18-07-2024,No,13
O108840,C14440,P245585,Electronics,709,15-10-2023,No,709
O108841,C16031,P242347,Sports,244,12-02-2024,No,244
O108842,C11761,P235565,Electronics,298,10-12-2024,No,298
O108843,C10220,P201363,Sports,116,13-11-2023,No,98
O108844,C16034,P237270,Beauty,54,19-01-2025,No,107
O108845,C16038,P216836,Electronics,135,29-01-2025,No,271
O108846,C14818,P220288,Beauty,46,28-07-2024,No,37
O108847,C17192,P222380,Electronics,149,21-02-2025,Yes,149
O108848,C14623,P245869,Electronics,333,18-06-2024,No,333
O108849,C17349,P249729,Electronics,937,23-07-2024,No,1780
O108850,C15618,P220303,Home,104,16-06-2024,No,282
O108851,C12888,P243972,Electronics,82,10-04-2024,No,78
O108852,C11664,P207317,Electronics,785,24-10-2024,No,785
O108853,C17209,P203264,Fashion,48,25-06-2024,No,87
O108854,C13986,P218315,Electronics,74,26-05-2024,No,67
O108855,C14576,P237010,Fashion,6,13-12-2023,No,5
O108856,C12977,P212693,Beauty,10,20-10-2023,No,31
O108857,C11871,P216566,Beauty,6,20-05-2025,No,18
O108858,C17915,P224811,Grocery,14,20-11-2024,No,14
O108859,C17015,P233405,Electronics,345,13-10-2024,No,345
O108860,C11462,P219856,Toys,38,03-08-2024,No,76
O108861,C15521,P249676,Home,105,11-05-2024,No,105
